id,domain,prompt
1155,symbolic_code,Provide pseudocode to decompose a latent map into a latent map under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_155]
1156,symbolic_code,Provide pseudocode to compare a trajectory into a operator under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_156]
1157,symbolic_code,Provide pseudocode to align a projection into a embedding while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_157]
1158,symbolic_code,Provide pseudocode to decompose a trajectory into a tensor with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_158]
1159,symbolic_code,Provide pseudocode to decompose a geodesic into a kernel while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_159]
1160,symbolic_code,Provide pseudocode to project a graph into a trajectory with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_160]
1161,symbolic_code,Provide pseudocode to optimize a coordinate frame into a distance matrix while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_161]
1162,symbolic_code,Provide pseudocode to optimize a coordinate frame into a embedding under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_162]
1163,symbolic_code,Provide pseudocode to perturb a tensor into a kernel under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_163]
1164,symbolic_code,Provide pseudocode to perturb a polytope into a polytope with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_164]
1165,symbolic_code,Provide pseudocode to perturb a distance matrix into a latent map under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_165]
1166,symbolic_code,Provide pseudocode to stabilize a distance matrix into a distance matrix with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_166]
1167,symbolic_code,Provide pseudocode to perturb a vector field into a latent map with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_167]
1168,symbolic_code,Provide pseudocode to stabilize a manifold into a embedding while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_168]
1169,symbolic_code,Provide pseudocode to stabilize a embedding into a operator across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_169]
1170,symbolic_code,Provide pseudocode to align a graph into a operator with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_170]
1171,symbolic_code,Provide pseudocode to perturb a geodesic into a polytope under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_171]
1172,symbolic_code,Provide pseudocode to align a kernel into a coordinate frame with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_172]
1173,symbolic_code,Provide pseudocode to decompose a graph into a graph under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_173]
1174,symbolic_code,Provide pseudocode to transform a coordinate frame into a geodesic under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_174]
1175,symbolic_code,Provide pseudocode to transform a trajectory into a operator with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_175]
1176,symbolic_code,Provide pseudocode to interpolate a basis into a distance matrix under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_176]
1177,symbolic_code,Provide pseudocode to decompose a vector field into a tensor with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_177]
1178,symbolic_code,Provide pseudocode to optimize a polytope into a projection while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_178]
1179,symbolic_code,Provide pseudocode to factorize a latent map into a distance matrix with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_179]
1180,symbolic_code,Provide pseudocode to normalize a manifold into a kernel under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_180]
1181,symbolic_code,Provide pseudocode to interpolate a embedding into a latent map across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_181]
1182,symbolic_code,Provide pseudocode to stabilize a manifold into a graph under noisy measurements; include complexity analysis and failure modes. [benchmark_id=symbolic_code_182]
1183,symbolic_code,Provide pseudocode to align a operator into a operator under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_183]
1184,symbolic_code,Provide pseudocode to interpolate a coordinate frame into a graph while preserving neighborhood topology; include complexity analysis and failure modes. [benchmark_id=symbolic_code_184]
1185,symbolic_code,Provide pseudocode to optimize a embedding into a tensor with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_185]
1186,symbolic_code,Provide pseudocode to align a operator into a embedding across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_186]
1187,symbolic_code,Provide pseudocode to compare a basis into a latent map with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_187]
1188,symbolic_code,Provide pseudocode to stabilize a embedding into a geodesic with bounded curvature; include complexity analysis and failure modes. [benchmark_id=symbolic_code_188]
1189,symbolic_code,Provide pseudocode to align a tensor into a latent map under fixed token budget; include complexity analysis and failure modes. [benchmark_id=symbolic_code_189]
1190,symbolic_code,Provide pseudocode to decompose a operator into a geodesic with contrastive supervision; include complexity analysis and failure modes. [benchmark_id=symbolic_code_190]
1191,symbolic_code,Provide pseudocode to transform a coordinate frame into a projection across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_191]
1192,symbolic_code,Provide pseudocode to transform a operator into a operator with sparse observations; include complexity analysis and failure modes. [benchmark_id=symbolic_code_192]
1193,symbolic_code,Provide pseudocode to decompose a graph into a geodesic under rotational invariance; include complexity analysis and failure modes. [benchmark_id=symbolic_code_193]
1194,symbolic_code,Provide pseudocode to perturb a projection into a basis across two scales; include complexity analysis and failure modes. [benchmark_id=symbolic_code_194]
